,portfolio,date
108,10777.037605020894,2017-06-08
109,10812.149592224074,2017-06-09
110,10800.591348861353,2017-06-12
111,10833.380659492872,2017-06-13
112,10822.028152273078,2017-06-14
113,10955.218927114041,2017-06-15
114,11018.98369672903,2017-06-16
115,11092.828401243463,2017-06-19
116,11046.756908447229,2017-06-20
117,10915.033393315864,2017-06-21
118,10932.336223303022,2017-06-22
119,11019.296586116725,2017-06-23
120,10970.576494178864,2017-06-26
121,10914.10390237048,2017-06-27
122,11055.031553855193,2017-06-28
123,10943.73159847297,2017-06-29
124,11018.271301271445,2017-06-30
125,11013.025609170354,2017-07-03
126,11103.64653674048,2017-07-05
127,11036.344542876348,2017-07-06
128,11083.704552415387,2017-07-07
129,11158.766650124793,2017-07-10
130,11231.399065687332,2017-07-11
131,11269.537108467448,2017-07-12
132,11266.23541069541,2017-07-13
133,11349.004416240237,2017-07-14
134,11367.022962718742,2017-07-17
135,11311.889696867844,2017-07-18
136,11419.340192390284,2017-07-19
137,11377.518785634811,2017-07-20
138,11372.378074744707,2017-07-21
139,11459.083800653572,2017-07-24
140,11795.605682639476,2017-07-25
141,12064.615028705086,2017-07-26
142,12173.316090820786,2017-07-27
143,12173.190592763567,2017-07-28
144,12192.449360797122,2017-07-31
145,12141.94169933728,2017-08-01
146,12132.4844429388,2017-08-02
147,12144.300659121027,2017-08-03
148,12181.99023504979,2017-08-04
